"city_name","region","level_2_id","level_2_name","level_3_id","level_3_name","level_4_id","level_4_name","level_5_id","level_5_name","level_6_id","level_6_name","indicator_level","indicator_id","indicator_name","indicator_year","scenario_name","indicator_pessimist_outcome","indicator_value","indicator_color","indicator_valuename"
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,,,,,,,3,7500,Chuva,2050,pesimistic,1.0,0.38,#A9DE00,Baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,,,,,4,7501,Vulnerabilidade,2015,current,1.0,0.36,#A9DE00,Baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7502.0,Exposição,,,,,4,7502,Exposição,2015,current,1.0,0.36,#A9DE00,Baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7503.0,Ameaça Climática,,,,,4,7503,Ameaça Climática,2015,current,1.0,0.35,#A9DE00,Baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7503.0,Ameaça Climática,,,,,4,7503,Ameaça Climática,2030,optimistic,1.0,0.57,#FFCD00,Médio
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7503.0,Ameaça Climática,,,,,4,7503,Ameaça Climática,2030,pesimistic,1.0,0.6,#FF8300,Alto
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7503.0,Ameaça Climática,,,,,4,7503,Ameaça Climática,2050,optimistic,1.0,0.55,#FFCD00,Médio
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7503.0,Ameaça Climática,,,,,4,7503,Ameaça Climática,2050,pesimistic,1.0,0.6,#FF8300,Alto
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7504.0,Sensibilidade,,,5,7504,Sensibilidade,2015,current,1.0,0.24,#A9DE00,Baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7505.0,Capacidade Adaptativa,,,5,7505,Capacidade Adaptativa,2015,current,0.0,0.51,#FFCD00,Médio
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7504.0,Sensibilidade,7506.0,Produção e comercialização,6,7506,Produção e comercialização,2015,current,1.0,0.52,#FFCD00,Médio
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7504.0,Sensibilidade,7507.0,Características dos produtores e dos estabelecimentos agropecuários ,6,7507,Características dos produtores e dos estabelecimentos agropecuários ,2015,current,1.0,0.22,#A9DE00,Baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7504.0,Sensibilidade,7508.0,Saúde e consumo dos alimentos,6,7508,Saúde e consumo dos alimentos,2015,current,1.0,0.24,#A9DE00,Baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7505.0,Capacidade Adaptativa,7509.0,Logística e abastecimento ,6,7509,Logística e abastecimento ,2015,current,0.0,0.61,#A9DE00,Alto
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7505.0,Capacidade Adaptativa,7510.0,Planejamento e gestão,6,7510,Planejamento e gestão,2015,current,0.0,0.4,#FFCD00,Médio
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7505.0,Capacidade Adaptativa,7511.0,Manutenção da produção agropecuária ,6,7511,Manutenção da produção agropecuária ,2015,current,0.0,0.39,#FF8300,Baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7505.0,Capacidade Adaptativa,7512.0,Capacidade socioeconômica familiar ,6,7512,Capacidade socioeconômica familiar ,2015,current,0.0,0.62,#A9DE00,Alto
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7502.0,Exposição,7513.0,Agropecuária e fatores biofísicos ,,,5,7513,Agropecuária e fatores biofísicos ,2015,current,1.0,0.33,#A9DE00,Baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7502.0,Exposição,7514.0,População e infraestrutura ,,,5,7514,População e infraestrutura ,2015,current,1.0,0.39,#A9DE00,Baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7504.0,Sensibilidade,7506.0,Produção e comercialização,7,7515,Baixa produção de alimentos ,2015,current,1.0,0.55,#FFCD00,Médio
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7504.0,Sensibilidade,7506.0,Produção e comercialização,7,7516,Não diversificação da produção local,2017,current,1.0,0.23,#A9DE00,Baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7504.0,Sensibilidade,7507.0,Características dos produtores e dos estabelecimentos agropecuários ,7,7517,Agricultura sem práticas agrícolas sustentáveis ,2017,current,1.0,0.38,#A9DE00,Baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7504.0,Sensibilidade,7507.0,Características dos produtores e dos estabelecimentos agropecuários ,7,7518,Pastagens em más condições,2017,current,1.0,0.0,#02C650,Muito baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7504.0,Sensibilidade,7507.0,Características dos produtores e dos estabelecimentos agropecuários ,7,7519,Uniformidade de receitas,2017,current,1.0,0.27,#A9DE00,Baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7504.0,Sensibilidade,7507.0,Características dos produtores e dos estabelecimentos agropecuários ,7,7520,Analfabetismo,2017,current,1.0,0.04,#02C650,Muito baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7504.0,Sensibilidade,7508.0,Saúde e consumo dos alimentos,7,7521,Consumo de alimentos não saudáveis,2013,current,1.0,0.29,#A9DE00,Baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7504.0,Sensibilidade,7508.0,Saúde e consumo dos alimentos,7,7522,Insegurança alimentar e nutricional,2018,current,1.0,0.12,#02C650,Muito baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7504.0,Sensibilidade,7508.0,Saúde e consumo dos alimentos,7,7523,Uso de agrotóxico,2017,current,1.0,0.17,#02C650,Muito baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7504.0,Sensibilidade,7508.0,Saúde e consumo dos alimentos,7,7524,Sobrepeso e obesidade da população,2007,current,1.0,0.07,#02C650,Muito baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7505.0,Capacidade Adaptativa,7509.0,Logística e abastecimento ,7,7525,Capacidade de armazenamento,2016,current,0.0,0.33,#FF8300,Baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7505.0,Capacidade Adaptativa,7509.0,Logística e abastecimento ,7,7526,Centrais de abastecimento (Ceasas),2018,current,0.0,0.44,#FFCD00,Médio
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7505.0,Capacidade Adaptativa,7509.0,Logística e abastecimento ,7,7527,Eficiência na armazenagem,2016,current,0.0,0.65,#A9DE00,Alto
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7505.0,Capacidade Adaptativa,7509.0,Logística e abastecimento ,7,7528,Capilaridade e qualidade de rodovias,2015,current,0.0,0.41,#FFCD00,Médio
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7505.0,Capacidade Adaptativa,7510.0,Planejamento e gestão,7,7529,Instrumentos de planejamento e gestão,2010,current,0.0,0.36,#FF8300,Baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7505.0,Capacidade Adaptativa,7510.0,Planejamento e gestão,7,7530,Investimento em políticas de adaptação,2016,current,0.0,0.29,#FF8300,Baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7505.0,Capacidade Adaptativa,7510.0,Planejamento e gestão,7,7531,Cidades resilientes,2015,current,0.0,0.5,#FFCD00,Médio
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7505.0,Capacidade Adaptativa,7510.0,Planejamento e gestão,7,7532,PNAE,2015,current,0.0,0.29,#FF8300,Baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7505.0,Capacidade Adaptativa,7511.0,Manutenção da produção agropecuária ,7,7533,Garantia safra,2010,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7505.0,Capacidade Adaptativa,7511.0,Manutenção da produção agropecuária ,7,7534,PRONAF,2016,current,0.0,0.32,#FF8300,Baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7505.0,Capacidade Adaptativa,7511.0,Manutenção da produção agropecuária ,7,7535,Nível de atendimento do PAA,2016,current,0.0,0.39,#FF8300,Baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7505.0,Capacidade Adaptativa,7511.0,Manutenção da produção agropecuária ,7,7536,Proagro Mais,2015,current,0.0,0.57,#FFCD00,Médio
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7505.0,Capacidade Adaptativa,7511.0,Manutenção da produção agropecuária ,7,7537,Associativismo,2017,current,0.0,0.01,#F40000,Muito baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7505.0,Capacidade Adaptativa,7511.0,Manutenção da produção agropecuária ,7,7538,Orientação técnica,2017,current,0.0,0.34,#FF8300,Baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7505.0,Capacidade Adaptativa,7512.0,Capacidade socioeconômica familiar ,7,7539,Preço dos alimentos,2015,current,0.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7505.0,Capacidade Adaptativa,7512.0,Capacidade socioeconômica familiar ,7,7540,Bolsa família,2014,current,0.0,0.18,#F40000,Muito baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7501.0,Vulnerabilidade,7505.0,Capacidade Adaptativa,7512.0,Capacidade socioeconômica familiar ,7,7541,Domicílios não vulneráveis,2010,current,0.0,0.54,#FFCD00,Médio
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7502.0,Exposição,7513.0,Agropecuária e fatores biofísicos ,7542.0,Balanço hídrico no solo em áreas agropecuarias com solo suceptível a erosão,6,7542,Balanço hídrico no solo em áreas agropecuarias com solo suceptível a erosão,2015,current,1.0,0.43,#FFCD00,Médio
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7502.0,Exposição,7513.0,Agropecuária e fatores biofísicos ,7543.0,Agropecuária em pastagens degradadas,6,7543,Agropecuária em pastagens degradadas,2016,current,1.0,0.02,#02C650,Muito baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7502.0,Exposição,7513.0,Agropecuária e fatores biofísicos ,7544.0,Agropecuária com baixo potencial agrícola,6,7544,Agropecuária com baixo potencial agrícola,2010,current,1.0,0.0,#02C650,Muito baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7502.0,Exposição,7513.0,Agropecuária e fatores biofísicos ,7545.0,Risco bioclimático,6,7545,Risco bioclimático,2015,current,1.0,0.6,#FF8300,Alto
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7502.0,Exposição,7514.0,População e infraestrutura ,7546.0,Densidade populacional,6,7546,Densidade populacional,2015,current,1.0,0.23,#A9DE00,Baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7502.0,Exposição,7514.0,População e infraestrutura ,7547.0,Densidade de estabelecimentos agropecuários,6,7547,Densidade de estabelecimentos agropecuários,2017,current,1.0,0.21,#A9DE00,Baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7503.0,Ameaça Climática,7548.0,Precipitação em cinco dias ,,,5,7548,Precipitação em cinco dias ,2015,current,1.0,0.42,#FFCD00,Médio
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7503.0,Ameaça Climática,7548.0,Precipitação em cinco dias ,,,5,7548,Precipitação em cinco dias ,2030,pesimistic,1.0,0.46,#FFCD00,Médio
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7503.0,Ameaça Climática,7548.0,Precipitação em cinco dias ,,,5,7548,Precipitação em cinco dias ,2030,optimistic,1.0,0.43,#FFCD00,Médio
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7503.0,Ameaça Climática,7548.0,Precipitação em cinco dias ,,,5,7548,Precipitação em cinco dias ,2050,optimistic,1.0,0.44,#FFCD00,Médio
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7503.0,Ameaça Climática,7548.0,Precipitação em cinco dias ,,,5,7548,Precipitação em cinco dias ,2050,pesimistic,1.0,0.45,#FFCD00,Médio
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7503.0,Ameaça Climática,7549.0,Precipitação total,,,5,7549,Precipitação total,2015,current,1.0,0.29,#A9DE00,Baixo
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7503.0,Ameaça Climática,7549.0,Precipitação total,,,5,7549,Precipitação total,2030,optimistic,1.0,0.68,#FF8300,Alto
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7503.0,Ameaça Climática,7549.0,Precipitação total,,,5,7549,Precipitação total,2030,pesimistic,1.0,0.71,#FF8300,Alto
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7503.0,Ameaça Climática,7549.0,Precipitação total,,,5,7549,Precipitação total,2050,optimistic,1.0,0.65,#FF8300,Alto
Florestópolis,PR,2.0,Segurança Alimentar,7500.0,Chuva,7503.0,Ameaça Climática,7549.0,Precipitação total,,,5,7549,Precipitação total,2050,pesimistic,1.0,0.72,#FF8300,Alto
Florestópolis,PR,3.0,Segurança Energética,24003.0,Disponiblidade,,,,,,,3,24003,Disponiblidade,2019,current,1.0,0.38,#A9DE00,Baixo
Florestópolis,PR,3.0,Segurança Energética,24003.0,Disponiblidade,,,,,,,3,24003,Disponiblidade,2030,pesimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,24003.0,Disponiblidade,,,,,,,3,24003,Disponiblidade,2030,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,24003.0,Disponiblidade,,,,,,,3,24003,Disponiblidade,2050,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,24003.0,Disponiblidade,,,,,,,3,24003,Disponiblidade,2050,pesimistic,1.0,0.73,#FF8300,Alto
Florestópolis,PR,3.0,Segurança Energética,24003.0,Disponiblidade,24019.0,Potencial de Energia Hidrelétrica,,,,,4,24019,Potencial de Energia Hidrelétrica,2019,current,1.0,0.4,#FFCD00,Médio
Florestópolis,PR,3.0,Segurança Energética,24003.0,Disponiblidade,24019.0,Potencial de Energia Hidrelétrica,,,,,4,24019,Potencial de Energia Hidrelétrica,2030,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,24003.0,Disponiblidade,24019.0,Potencial de Energia Hidrelétrica,,,,,4,24019,Potencial de Energia Hidrelétrica,2030,pesimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,24003.0,Disponiblidade,24019.0,Potencial de Energia Hidrelétrica,,,,,4,24019,Potencial de Energia Hidrelétrica,2050,pesimistic,1.0,0.39,#A9DE00,Baixo
Florestópolis,PR,3.0,Segurança Energética,24003.0,Disponiblidade,24019.0,Potencial de Energia Hidrelétrica,,,,,4,24019,Potencial de Energia Hidrelétrica,2050,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,24003.0,Disponiblidade,24020.0,Potencial de Energia Solar,,,,,4,24020,Potencial de Energia Solar,2019,current,1.0,0.6,#FF8300,Alto
Florestópolis,PR,3.0,Segurança Energética,24003.0,Disponiblidade,24020.0,Potencial de Energia Solar,,,,,4,24020,Potencial de Energia Solar,2030,pesimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,24003.0,Disponiblidade,24020.0,Potencial de Energia Solar,,,,,4,24020,Potencial de Energia Solar,2030,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,24003.0,Disponiblidade,24020.0,Potencial de Energia Solar,,,,,4,24020,Potencial de Energia Solar,2050,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,24003.0,Disponiblidade,24020.0,Potencial de Energia Solar,,,,,4,24020,Potencial de Energia Solar,2050,pesimistic,1.0,0.6,#FF8300,Alto
Florestópolis,PR,3.0,Segurança Energética,24003.0,Disponiblidade,24021.0,Potencial de Energia Eólica,,,,,4,24021,Potencial de Energia Eólica,2019,current,1.0,0.72,#FF8300,Alto
Florestópolis,PR,3.0,Segurança Energética,24003.0,Disponiblidade,24021.0,Potencial de Energia Eólica,,,,,4,24021,Potencial de Energia Eólica,2030,pesimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,24003.0,Disponiblidade,24021.0,Potencial de Energia Eólica,,,,,4,24021,Potencial de Energia Eólica,2030,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,24003.0,Disponiblidade,24021.0,Potencial de Energia Eólica,,,,,4,24021,Potencial de Energia Eólica,2050,pesimistic,1.0,0.81,#F40000,Muito alto
Florestópolis,PR,3.0,Segurança Energética,24003.0,Disponiblidade,24021.0,Potencial de Energia Eólica,,,,,4,24021,Potencial de Energia Eólica,2050,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,24003.0,Disponiblidade,24022.0,Demanda de resfriamento,,,,,4,24022,Demanda de resfriamento,2019,current,1.0,0.21,#A9DE00,Baixo
Florestópolis,PR,3.0,Segurança Energética,24003.0,Disponiblidade,24022.0,Demanda de resfriamento,,,,,4,24022,Demanda de resfriamento,2030,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,24003.0,Disponiblidade,24022.0,Demanda de resfriamento,,,,,4,24022,Demanda de resfriamento,2030,pesimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,24003.0,Disponiblidade,24022.0,Demanda de resfriamento,,,,,4,24022,Demanda de resfriamento,2050,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,24003.0,Disponiblidade,24022.0,Demanda de resfriamento,,,,,4,24022,Demanda de resfriamento,2050,pesimistic,1.0,0.29,#A9DE00,Baixo
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,,,,,,,3,25000,Acesso,2019,current,1.0,0.39,#A9DE00,Baixo
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,,,,,,,3,25000,Acesso,2030,pesimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,,,,,,,3,25000,Acesso,2030,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,,,,,,,3,25000,Acesso,2050,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,,,,,,,3,25000,Acesso,2050,pesimistic,1.0,0.59,#FFCD00,Médio
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25001.0,Vulnerabilidade,,,,,4,25001,Vulnerabilidade,2019,current,1.0,0.39,#A9DE00,Baixo
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25002.0,Exposição,,,,,4,25002,Exposição,2019,current,1.0,0.43,#FFCD00,Médio
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25003.0,Ameaça Climática,,,,,4,25003,Ameaça Climática,2019,current,1.0,0.38,#A9DE00,Baixo
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25003.0,Ameaça Climática,,,,,4,25003,Ameaça Climática,2030,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25003.0,Ameaça Climática,,,,,4,25003,Ameaça Climática,2030,pesimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25003.0,Ameaça Climática,,,,,4,25003,Ameaça Climática,2050,pesimistic,1.0,0.73,#FF8300,Alto
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25003.0,Ameaça Climática,,,,,4,25003,Ameaça Climática,2050,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25001.0,Vulnerabilidade,25004.0,Sensibilidade,,,5,25004,Sensibilidade,2019,current,1.0,0.26,#A9DE00,Baixo
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25001.0,Vulnerabilidade,25005.0,Capacidade Adaptativa,,,5,25005,Capacidade Adaptativa,2019,current,0.0,0.46,#FFCD00,Médio
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25001.0,Vulnerabilidade,25004.0,Sensibilidade,25006.0,Pobreza energética,6,25006,Pobreza energética,2018,current,1.0,0.0,#02C650,Muito baixo
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25001.0,Vulnerabilidade,25004.0,Sensibilidade,25007.0,Interrupção de eletricidade,6,25007,Interrupção de eletricidade,2021,current,1.0,0.02,#02C650,Muito baixo
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25001.0,Vulnerabilidade,25004.0,Sensibilidade,25008.0,Consumo elétrico residencial,6,25008,Consumo elétrico residencial,2019,current,1.0,0.54,#FFCD00,Médio
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25001.0,Vulnerabilidade,25004.0,Sensibilidade,25009.0,Intensidade de energia elétrica,6,25009,Intensidade de energia elétrica,2019,current,1.0,0.58,#FFCD00,Médio
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25001.0,Vulnerabilidade,25005.0,Capacidade Adaptativa,25010.0,Autoprodutores de eletricidade,6,25010,Autoprodutores de eletricidade,2018,current,0.0,0.24,#FF8300,Baixo
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25001.0,Vulnerabilidade,25005.0,Capacidade Adaptativa,25011.0,Geração distribuída de eletricidade,6,25011,Geração distribuída de eletricidade,2022,current,0.0,0.48,#FFCD00,Médio
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25001.0,Vulnerabilidade,25005.0,Capacidade Adaptativa,25012.0,Energia armazenada em reservatórios de hidrelétricas,6,25012,Energia armazenada em reservatórios de hidrelétricas,2015,current,0.0,0.5,#FFCD00,Médio
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25001.0,Vulnerabilidade,25005.0,Capacidade Adaptativa,25013.0,Diversificação da geração de eletricidade,6,25013,Diversificação da geração de eletricidade,2018,current,0.0,0.43,#FFCD00,Médio
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25001.0,Vulnerabilidade,25005.0,Capacidade Adaptativa,25014.0,PIB municipal per capita,6,25014,PIB municipal per capita,2018,current,0.0,0.36,#FF8300,Baixo
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25001.0,Vulnerabilidade,25005.0,Capacidade Adaptativa,25015.0,Renda superior a dois salários mínimos,6,25015,Renda superior a dois salários mínimos,2010,current,0.0,0.77,#A9DE00,Alto
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25001.0,Vulnerabilidade,25005.0,Capacidade Adaptativa,25016.0,Cidades resilientes,6,25016,Cidades resilientes,2015,current,0.0,0.5,#FFCD00,Médio
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25002.0,Exposição,25017.0,Densidade populacional,,,5,25017,Densidade populacional,2019,current,1.0,0.35,#A9DE00,Baixo
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25002.0,Exposição,25018.0,Indústrias energointensivas,,,5,25018,Indústrias energointensivas,2019,current,1.0,0.51,#FFCD00,Médio
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25003.0,Ameaça Climática,25019.0,Potencial de Energia Hidrelétrica,,,5,25019,Potencial de Energia Hidrelétrica,2019,current,1.0,0.4,#FFCD00,Médio
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25003.0,Ameaça Climática,25019.0,Potencial de Energia Hidrelétrica,,,5,25019,Potencial de Energia Hidrelétrica,2030,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25003.0,Ameaça Climática,25019.0,Potencial de Energia Hidrelétrica,,,5,25019,Potencial de Energia Hidrelétrica,2030,pesimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25003.0,Ameaça Climática,25019.0,Potencial de Energia Hidrelétrica,,,5,25019,Potencial de Energia Hidrelétrica,2050,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25003.0,Ameaça Climática,25019.0,Potencial de Energia Hidrelétrica,,,5,25019,Potencial de Energia Hidrelétrica,2050,pesimistic,1.0,0.39,#A9DE00,Baixo
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25003.0,Ameaça Climática,25020.0,Potencial de Energia Solar,,,5,25020,Potencial de Energia Solar,2019,current,1.0,0.6,#FF8300,Alto
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25003.0,Ameaça Climática,25020.0,Potencial de Energia Solar,,,5,25020,Potencial de Energia Solar,2030,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25003.0,Ameaça Climática,25020.0,Potencial de Energia Solar,,,5,25020,Potencial de Energia Solar,2030,pesimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25003.0,Ameaça Climática,25020.0,Potencial de Energia Solar,,,5,25020,Potencial de Energia Solar,2050,pesimistic,1.0,0.6,#FF8300,Alto
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25003.0,Ameaça Climática,25020.0,Potencial de Energia Solar,,,5,25020,Potencial de Energia Solar,2050,optimistic,1.0,,#DCDCDC,Dado indisponível
Florestópolis,PR,3.0,Segurança Energética,25000.0,Acesso,25003.0,Ameaça Climática,25021.0,Potencial de Energia Eólica,,,5,25021,Potencial de Energia Eólica,2019,current,1.0,0.72,#FF8300,Alto
